trail_id,name,lat,lon
507987,Winter walk Campo Blenio,46.557583,8.93906
607316,"Sementina, Capana Mognone",46.185398,8.963802
559810,"Grotto, Brissago, Switzerland",46.119095,8.700148
541671,M.te MORELLO,45.857304,8.988263
811820,Bignasco Stagna Sècc Bignasco,46.340599,8.608578
684230,Corona dei Pinci,46.149563,8.714992
618206,Cademario-Santa Maria,46.019268,8.890885
6688,Alpe della Bolla - Adula UTOE - Laghetto Cadabi (Passo Laghetto) - Alpe Quarnei - Dandrio,46.540901,8.97406
486565,Cima di Medeglia,46.133934,8.938631
636260,Denti della Vecchia,46.052101,8.992548
535180,Cima di Medeglia,46.155251,8.89143
995320,Monte Lema - Miglieglia,46.040756,8.834446
436599,"Novaggio, Sentiero delle Meraviglie.",46.010345,8.857113
1006848,2. Etappe: Capanna Ribia-Zardin-Vergeletto,46.251488,8.54174
745949,Lago di Robiei,46.443237,8.513184
587554,"Ponte Capriasca, Gola di Lago",46.059601,8.95219
676152,Brunescio pizzo rosso é ritorno,46.4007,8.630245
753811,Vercacatall,46.166748,8.784771
28525,"Piz Terri, 3.149 m",46.572311,8.990335
696349,Pero e melo,46.316032,8.493734
1006874,2. Etappe: Monte di Comino-Selna-Intragna,46.176491,8.645187
713801,Tre laghetti,46.482113,8.725009
63618,Den Wald entdecken,46.237808,8.532622
545447,breno-alpe mageno-zottone-forcola di atasio-breno,46.035896,8.87184
1012243,Castagnola-Bré-Cureggia-Pregassona-Castagnola,46.002586,8.973208
935041,Monte Boglia,46.011086,8.995957
407111,Lucomagno,46.537624,8.834481
101992,Via Alta Vallemaggia - 5.Etappe: Tomeo Hütte-Barone Hütte,46.366417,8.688674
154412,Herbst im Valle Maggia - Etappe 5 - Zum höchsten Glockenturm des Tessins,46.17696,8.688228
723278,Laghetti della Leventina,46.514305,8.607825
172488,Locarno-Arcegno-Locarno,46.169212,8.797061
933857,Strada Alta,46.528248,8.620729
109924,Skulpturenweg,46.159058,8.761146
100092,Sentiero Cristallina - Etappe 2: San Carlo - Capanna Cristallina,46.408501,8.52615
894436,Monte Generoso piantagioni,45.836502,9.02392
172482,Locarno-Cugnasco-Locarno,46.169666,8.796914
172446,Bignasco-Fusio,46.338207,8.606967
154414,Herbst im Valle Maggia - Etappe 3 - Die Ziegenmauer am Pizzo Bombögn,46.284626,8.490359
406899,Sass Malt Ristoro,46.416252,8.979097
154415,Herbst im Valle Maggia - Etappe 6 - Von Gordevio nach Cardada,46.22496,8.742378
172479,Locarno-Bosco Gurin,46.167889,8.795584
325998,Carasc Hängebrücke,46.192364,8.988329
110091,Auf den Spuren des Herrn Geiser,46.201881,8.669511
172469,Locarno-Campo Vallemaggia,46.169533,8.796955
971625,Capanna Gorda,46.523266,8.911125
154417,Herbst im Valle Maggia - Etappe 2 - Zur Bergkirche von Mario Botta,46.443699,8.663147
172487,Avegno-Broglio,46.205135,8.742997
172475,Losone-Porera,46.164932,8.762498
6843,Lago Ritom,46.527512,8.673191
100094,Sentiero Cristallina - Etappe 3: Capanna Cristallina - Airolo,46.471684,8.526627
154413,Herbst im Valle Maggia - Etappe 4 - Auf den Spuren der Transhumanz,46.373875,8.547568
172493,Gordola-Sonogno,46.181648,8.85846
172447,Bignasco-San Carlo,46.340519,8.608076
172478,Locarno-Palagnedra,46.172215,8.800388
300532,Alpe di Neggia Bike - präsentiert von supertrail.guide,46.145485,8.850353
172477,Valle Cannobina,46.170277,8.800601
63032,Schleifenroute CH / Lugano - Tesserete / Wanderung 1,46.005539,8.947092
100093,Sentiero Cristallina - Etappe 1: Bignasco - San Carlo,46.34042,8.607609
172481,Locarno-Forca di Dunzio,46.169739,8.798024
40704,Vetta Monte Generoso - Roncapiano - Muggio,45.928051,9.018863
126671,Rundtour von der St. Gotthard-Passhöhe zum Stausee Lucendro,46.55542,8.566659
172489,Tenero-Mergoscia,46.181602,8.851473
172480,Locarno-Valle Onsernone,46.168785,8.797228
62439,Schleifenroute CH / Gotthardpass - Andermatt / Wanderung 2,46.555523,8.566927
154416,Herbst im Valle Maggia - Etappe 1 - Coglio-Coglio,46.269398,8.683855
58565,Drei Seen Wanderung,46.527477,8.672632
172474,Locarno-Val Resa,46.170589,8.799164
172485,Riazzino-Monti Motti,46.175613,8.895887
